,actual,day,night,occTotal,occDay,occNight,tem,ws,humid,sr,sim,simDay,simNight,intensity
2019-10-16,7113.390965165,3968.83008705925,3144.56087810575,1499.5,1109.5,390.0,10.6592269326683,1.66064034778522,82.8375,91.2317691819911,4382.44037562211,2558.48623500504,1823.95414061707,62.833333333333336
2019-10-17,6647.7827608705,3818.43875583625,2829.34400503425,1469.75,1080.75,389.0,10.025264084507,1.2343468547913,78.0,162.522189962671,4419.19902027361,2575.62955970493,1843.56946056868,58.895833333333336
2019-10-18,6862.20381010875,3867.17711387475,2995.026696234,1396.75,1089.0,307.75,10.3223270440252,0.846648038049941,80.1588235294118,176.029093931837,4743.6425918387,2726.44253504932,2017.20005678938,101.47916666666667
2019-10-21,6790.35665624575,4050.13123998925,2740.2254162565,1506.75,1097.5,409.25,8.45294825511432,1.3555543747786,77.0295748613678,97.9955990220049,2939.86613926145,1693.54779169784,1246.31834756361,84.29166666666667
2019-10-22,6646.38703837275,4006.34387567825,2640.0431626945,1456.5,1086.5,370.0,8.87522255192878,1.24369121979965,75.3333333333333,58.5156507413509,1528.09761138874,577.309159014327,950.788452374413,56.166666666666664
2019-10-23,6450.96516353025,3788.8967731855,2662.06839034475,1464.5,1074.0,390.5,11.0267485822306,1.34740229070729,71.9376854599407,181.876081825334,5480.16222822162,2889.63506713602,2590.52716108561,47.583333333333336
2019-10-24,6607.2988266475,3929.88382335975,2677.41500328775,1483.5,1113.75,369.75,10.7174966352624,1.51491521431936,79.9584569732938,85.3353348729792,5071.50588014463,2889.54331325884,2181.96256688579,77.52083333333333
2019-10-25,6151.56782747725,3669.4541540895,2482.11367338775,1380.0,1045.25,334.75,5.88583061889251,1.41099647058824,80.7032258064516,23.1133952254642,4513.4350359139,2627.94612716671,1885.48890874719,100.5
2019-10-28,6644.40767489375,3790.2700985565,2854.13757633725,1510.75,1053.25,457.5,6.03869463869464,1.95926863738076,73.9887640449438,97.8351199040767,1970.3760272651,1189.99834106412,780.377686200982,62.541666666666664
2019-10-29,6668.83307461875,3904.68840767875,2764.14466694,1459.5,1030.0,429.5,7.30521064301552,1.02739456754825,75.5759312320917,138.06005788712,1583.78727436975,600.933059358245,982.854215011504,66.875
2019-10-30,6168.913844802,3535.434100599,2633.479744203,1505.0,1052.5,452.5,7.42404063205418,1.10418728542678,77.5602409638554,135.760869565217,5232.16069717286,2886.69424903984,2345.46644813302,63.875
2019-10-31,6258.5567588555,3709.1732882095,2549.383470646,1415.75,1036.5,379.25,8.46502617801047,1.44135703318767,70.6347826086957,112.516583747927,4012.93447516112,2458.56352848024,1554.37094668088,58.354166666666664
2019-11-01,5980.41644956725,3620.80822045475,2359.6082291125,1381.75,1021.75,360.0,8.74945054945055,1.32519976359338,93.6739130434783,29.2220750551876,5097.32033591124,2818.40225045768,2278.91808545356,60.604166666666664
2019-11-04,6773.65912228175,3937.74307809175,2835.91604419,1483.75,1047.0,436.75,9.46373937677054,1.70423746763944,90.9006211180124,76.2445106066245,3495.9116765401,2138.03431425933,1357.87736228077,46.333333333333336
2019-11-05,6384.0310504295,3659.303139493,2724.7279109365,1474.0,1042.75,431.25,8.00924956369983,3.27156304882332,82.7790697674419,82.2575757575758,2143.61808637742,846.551132100294,1297.06695427713,78.58333333333333
2019-11-06,6321.16806549375,3622.160427221,2699.00763827275,1503.5,1051.0,452.5,5.65536082474227,1.34855431688805,86.5061349693252,77.8922753547031,5699.33467544835,3017.32046664313,2682.01420880522,88.1875
2019-11-07,6457.83521783775,3701.86723959275,2755.967978245,1494.75,1037.75,457.0,7.51014975041597,2.24123277993642,80.3399503722084,64.3040807371654,4732.41546118363,2703.84854935208,2028.56691183156,44.5
2019-11-08,6361.744048742,3686.488974178,2675.255074564,1499.25,1070.25,429.0,5.21127129750983,2.13016737388025,84.7585365853659,75.9420171498571,4532.7527781879,2627.82612371191,1904.92665447599,86.02083333333333
